EIN,Legal_Name,DBA,Address,City,State,ZIP,Country,Exemption_Type,Revocation_Date,Posting_Date,Reinstatement_Date
050626205,LIFE BY DESIGN MINISTRIES,,718 S LAREDO CIR,AURORA,CO,80017-3114,US,03,15-MAY-2010,09-JUN-2011,
050629953,SCOTT FAMILY RESOURCE CENTER,,2880 GARFIELD ST,DENVER,CO,80205-5045,US,03,15-MAY-2010,09-JUN-2011,
050631266,CAIRN TERRIER CLUB OF DENVER ,,4048 S SABLE CIR,AURORA,CO,80014-4170,US,07,15-MAY-2017,16-AUG-2017,15-MAY-2017
061252211,CASTLE ROCK KC CHARITIES,LIVER TRANSPLANT COMMITTEE,501 WILCOX ST SUITE A,CASTLE ROCK,CO,80104-1736,US,03,15-MAY-2010,09-JUN-2011,
061284855,TURNING POINTS RESEARCH INSTITUTE,,1580 SAINT PAUL ST APT 4,DENVER,CO,80206-1654,US,03,15-MAY-2011,22-FEB-2012,
061453328,VETERANS FOR PEACE INC ,79 LONGMONT CO,PO BOX 29997,DENVER,CO,80229-0997,US,03,15-MAY-2016,08-AUG-2016,
061544532,SECOND CHANCE INC,,1030 COUNTY ROAD 102,CARBONDALE,CO,81623-9626,US,03,15-MAY-2010,09-JUN-2011,
061632588,ADONAI SEAFARERS FELLOWSHIP INC ,,PO BOX 1702,CANON CITY,CO,81215-1702,US,03,15-MAY-2016,08-AUG-2016,
061647184,HELP DESK CHAPTERS INC,AUSTIN,102 S TEJON ST STE 1200,COLORADO SPGS,CO,80903-2242,US,06,15-MAY-2010,09-JUN-2011,
061652410,USTC CASTLEROCK COMPETITION,,11679 S CORMORANT CIR,PARKER,CO,80134-4305,US,03,15-MAY-2010,09-JUN-2011,
061691557,COLORADO 4-H FOUNDATION INC ,MOUNT SOPRIS,1001 RAILROAD AVE,RIFLE,CO,81650-3567,US,03,15-NOV-2018,11-MAR-2019,
061693129,NAMI WELD COUNTY ,,PO BOX 336074,GREELEY,CO,80633-0602,US,03,15-MAY-2017,16-AUG-2017,
061701676,AMERCIAN LEGION,711 FEDERAL HEIGHTS,7465 E 1ST AVE STE D,DENVER,CO,80230-6877,US,19,15-MAY-2013,21-OCT-2013,
061705189,WINDFLYERS MUSTANG SANCTUARY,,9292 COUNTY ROAD 213,DURANGO,CO,81303-8073,US,03,15-MAY-2010,09-JUN-2011,
061709964,WOMENS BUSINESS LINK,,PO BOX 460991,GLENDALE,CO,80246-0991,US,06,15-MAY-2010,09-JUN-2011,
061727060,ROOTS AND WINGS MINISTRY,,1129 BENT TREE CT,FORT COLLINS,CO,80525-2854,US,03,15-MAY-2012,11-FEB-2013,
061731496,MONTROSE WOMANS CLUB ,,POB 3178,MONTROSE,CO,81402-3178,US,03,15-MAY-2010,20-FEB-2016,15-JAN-2016
061733897,LOVELAND DANCE ACADEMY BOOSTER CLUB ,,440 N LINCOLN AVE,LOVELAND,CO,80537-5618,US,03,15-MAY-2019,12-AUG-2019,
061736638,WORLD COMMUNITY FLAG PROJECT INC,,PO BOX 76,OURAY,CO,81427-0076,US,03,15-MAY-2010,09-JUN-2011,
061739075,ADHYATMA JYOTI,,PO BOX 270286,LOUISVILLE,CO,80027-5004,US,03,15-MAY-2010,09-JUN-2011,15-MAR-2017
061748887,PIKES PEAK MILITARY RETAIL SERVICES,,793 SPRUCE RD,LARKSPUR,CO,80118-6539,US,04,15-MAY-2010,09-JUN-2011,
061752568,INDIAN PARK SCHOOL HOUSE,,PO BOX 351,SEDALIA,CO,80135-0351,US,03,15-MAY-2010,08-APR-2013,15-MAY-2010
061753880,BLACK ICE WOMENS RUGBY ,BLACK ICE,2220 S KING ST,DENVER,CO,80219-5335,US,03,15-NOV-2018,11-MAR-2019,15-NOV-2018
061767256,UNITED STATES BOWLING CONGRESS INC,86006 MESA COUNTY USBC YOUTH,299 GILL CREEK CT,GRAND JCT,CO,81503-3054,US,03,15-DEC-2010,10-AUG-2011,
061781620,SALUS WORLD INC ,,3455 RINGSBY CT STE 106,DENVER,CO,80216-4923,US,03,15-MAY-2015,10-AUG-2015,15-MAY-2015
061783854,TABITHA INTERNATIONAL ,,2525 ARAPAHOE AVE,BOULDER,CO,80302-6720,US,03,15-MAY-2020,11-AUG-2020,
061805888,ASSOCIATION OF BUILDING GROUNDS AND,,2800 W 7TH AVE,DENVER,CO,80204-4117,US,05,15-MAY-2012,11-FEB-2013,15-MAY-2012
061813032,CANON CITY GOSPEL MUSIC MINISTRIES,,306 PREFONTAINE AVE,RIFLE,CO,81650-2516,US,03,15-SEP-2010,09-JUN-2011,
061813033,MUZIK YOUTH INC ,,14581 E 43RD AVE,DENVER,CO,80239-0000,US,03,15-JUN-2010,10-MAY-2017,15-APR-2017
061824408,DENVER ECLECTIC CONCERTS ,,1230 PONTIAC ST,DENVER,CO,80220-3015,US,03,15-MAY-2017,16-AUG-2017,15-MAY-2017
061824408,DENVER ECLECTIC CONCERTS ,,1230 PONTIAC ST,DENVER,CO,80220-3015,US,03,15-NOV-2020,29-MAY-2021,
061825770,SAND CREEK BAND BOOSTERS,,7005 N CAREFREE CIR,COLORADO SPGS,CO,80922-2400,US,00,15-OCT-2010,12-NOV-2012,15-SEP-2015
061827819,LOMA FOUNDATION,LEFT OUT MOMS ASSOCIATION,6375 W 44TH AVE,WHEAT RIDGE,CO,80033-4739,US,03,15-MAY-2011,07-DEC-2011,
061829167,MAKE HOPE POSSIBLE,,4550 CHERRY CREEK SOUTH DR APT 1800,DENVER,CO,80246-1544,US,03,15-MAY-2010,07-OCT-2011,
112675788,NOW AND THEN PRODUCTIONS INC ,,522 LAUREL ST,COLORADO SPGS,CO,80904-4423,US,03,15-MAY-2024,12-AUG-2024,
112763886,PANCRETAN ASSOCIATION OF AMERICA ,IDOMENEAS II,8849 GOOSANDER WAY,LITTLETON,CO,80126-5245,US,08,15-OCT-2020,08-FEB-2021,15-JUL-2024
113332975,ASSOCIATION FOR CHINESE AMERICAN ENRICHMENT INC,,6120 HIGHWAY 7,ESTES PARK,CO,80517-6401,US,03,15-MAY-2023,14-AUG-2023,
113361048,NATURAL MYSTIC FOUNDATION INC,,1335 S HOLLY ST,DENVER,CO,80222-3507,US,03,15-MAY-2010,09-JUN-2011,
113646756,TANGLED WEB,,18300 E CRESTED BUTTE AVE STOP 67,AURORA,CO,80011-9594,US,19,15-MAY-2012,11-FEB-2013,
113666333,OPEN GROVE ,,PO BOX 18217,DENVER,CO,80218-0217,US,03,15-MAY-2015,10-AUG-2015,
113677936,SILT YOUTH SPORTS ASSOCIATION,,11473 COUNTY ROAD 331,SILT,CO,81652-9625,US,03,15-MAY-2010,09-JUN-2011,
113709396,COLORADO ASSOCIATION OF DOG DAYCARES,CADD,17142 E 104TH WAY,COMMERCE CITY,CO,80022-0527,US,00,15-MAY-2020,11-AUG-2020,
113728015,AIRMEN AGAINST DRUNK DRIVING,,18950 EAST CRESTED BUTTE STOP 91,AURORA,CO,80011-9588,US,04,15-AUG-2013,11-NOV-2013,
113729404,FALCON FLAMES GIRLS BASKETBALL TEAM,,9595 RAYGOR RD,COLORADO SPGS,CO,80908-4807,US,03,15-MAY-2010,09-JUN-2011,
113730885,COLORADO SOCIAL LEGISLATION COMMITTEE,,PO BOX 300165,DENVER,CO,80203-0000,US,04,15-JAN-2011,03-NOV-2015,15-JAN-2011
113732675,ROCKY MOUNTAIN ELECTRIC METERING ASSOCIATION INC,,1332 CUMBERLAND DRIVE,LOMGM0NT,CO,80504-0000,US,03,15-NOV-2010,21-OCT-2014,15-NOV-2010
113740106,ANCHOR FOR THE NATIONS MINISTERIES,,4408 E 94TH PL,THORNTON,CO,80229-3310,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
113754009,HEALING ROOMS OF LOVELAND,,400 E 41ST ST,LOVELAND,CO,80538-2314,US,03,15-MAY-2011,22-FEB-2012,15-JUN-2012
113767023,UNITED BLACK WOMEN ARTISTS INC,,12762 WOODLAND DR,LONGMONT,CO,80504-1148,US,03,15-MAY-2010,09-JUN-2011,
113779389,STEWART DITCH EXTENSION COMPANY,,11466 3725 RD,HOTCHKISS,CO,81419-0000,US,12,15-MAY-2010,09-JUN-2011,
113780095,COLORADO BALLET WEST INC ,,PO BOX 511,CLIFTON,CO,81520-0511,US,03,15-MAY-2014,11-AUG-2014,
113810196,COLORADO 4-H FOUNDATION INC ,HORSE ADVISORY COMMITTEE,17 N SPRUCE ST,COLORADO SPGS,CO,80905-1407,US,03,15-MAY-2018,13-AUG-2018,
113828990,A HAND UP LLC ,,177 FORGE DR,FLORISSANT,CO,80816-8837,US,03,15-MAY-2025,12-AUG-2025,
113838959,ASSOCIATION OF COLORADO EDUCATIONAL EVALUATORS,,1800 BROADWAY ST STE 200,BOULDER,CO,80302-5289,US,06,15-NOV-2014,09-MAR-2015,
131674441,AMERICAN NATIONAL THEATRE ACADEMY ,,1101 13TH ST,DENVER,CO,80204-5319,US,03,15-NOV-2015,11-APR-2016,
133117251,WYNDOM FOUNDATION INC,,PO BOX 19004,BOULDER,CO,80308-2004,US,03,15-NOV-2010,13-JUL-2011,
133379770,JJJ FOUNDATION INC ,,923 SAINT ANDREWS LN,LOUISVILLE,CO,80027-9587,US,03,15-FEB-2022,11-MAY-2022,
133637700,EARTH ENVIRONMENTAL TITHING TRUST,,PO BOX 3346,BOULDER,CO,80307-3346,US,03,15-NOV-2010,07-OCT-2011,
133677975,BRAND NEW IMAGES INC,,PO BOX 17753,DENVER,CO,80217-0753,US,03,15-MAY-2011,22-FEB-2012,
133943938,INTERNATIONAL VINTAGE POSTER,,2600 E 3RD AVE,DENVER,CO,80206-4721,US,06,15-MAY-2011,22-FEB-2012,
134065895,MAXANA CHARITABLE FUND INC,,827 ANGLERS CT,STEAMBOAT SPR,CO,80487-8821,US,03,15-MAY-2010,09-JUN-2011,
134098788,JEFFREY P SIEGEL CHARITABLE TRUST ,,PO BOX 652,WOODY CREEK,CO,81656-0652,US,03,15-MAY-2016,08-AUG-2016,
134178091,SOFT-WORD INC,,1145 S BROADWAY UNIT 305,DENVER,CO,80210-1665,US,03,15-MAY-2010,09-JUN-2011,
134219573,GRRLSTORIES INC,,1210 REDBIRD ST,LONGMONT,CO,80501-8913,US,03,15-MAY-2010,09-JUN-2011,
134225599,COLORADO RURAL DEVELOPMENT COUNCIL INC,,2738 S NEWTON ST,DENVER,CO,80236-2246,US,03,15-MAY-2018,13-AUG-2018,
134227079,INTERNATIONAL ASSOCIATION OF FIRE,FIGHTERS4222 FEDERA,PO BOX 350086,WESTMINSTER,CO,80035-0086,US,05,15-FEB-2011,07-OCT-2011,
134236315,SOUTH METRO YOUTH SPORTS INC ,,8961 W TEMPLE PL,LITTLETON,CO,80123-1820,US,03,15-MAY-2021,09-AUG-2021,
134256319,GREELEY FREIGHT STATION CHARITABLE,TRTRUSSELL DAVID T,2310 54TH AVE,GREELEY,CO,80634-3639,US,03,15-MAY-2010,09-JUN-2011,
134260994,MISSION MUSIC INC,,5356 W 115TH PL,WESTMINSTER,CO,80020-6839,US,03,15-MAY-2010,09-JUN-2011,
134264748,CENTRAL HIGH SCHOOL STUDENT BOOSTER,,PO BOX 3295,GRAND JCT,CO,81502-3295,US,03,15-JAN-2012,11-SEP-2012,
134279112,HANDS OF HOPE MEDICAL FOUNDATION,,1801 CALIFO4RNIA ST STE 3100,DENVER,CO,80202-2626,US,03,15-MAY-2010,09-JUN-2011,
134298537,COLORADO PAYEE SERVICES ,,768 S FAIRPLAY CT,AURORA,CO,80012-3767,US,03,15-MAY-2022,08-AUG-2022,
134300782,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,05021 LOGAN COUNTY FFA ALUMNI,PO BOX 1087,STERLING,CO,80751-1087,US,03,15-JAN-2014,14-APR-2014,
134304899,COMMITTEE FOR WATER SAFETY & AWARENESS,,419 POLK ST,PUEBLO,CO,81004-1403,US,03,15-MAY-2018,13-AUG-2018,
134307275,DONATION DOUBLER INC,,33833 DEEP FOREST RD,EVERGREEN,CO,80439-9734,US,03,15-MAY-2010,11-NOV-2013,15-MAY-2010
134308886,CIVIC SATISFACTION,CIVICSATISFACTION ORG,161 S GROVE ST APT 3,DENVER,CO,80219-2066,US,03,15-NOV-2010,13-JUL-2011,
134310676,GEEK CHIC INC,,1316 TEAKWOOD DR,FORT COLLINS,CO,80525-1960,US,03,15-MAY-2013,12-AUG-2013,
134310700,MAMOCOMO FOUNDATION,,462 PONDEROSA LN,ELIZABETH,CO,80107-8584,US,03,15-MAR-2011,09-NOV-2011,
134323309,UNITED STATES BOWLING CONGRESS INC,82158 LONGMONT USBC BA,949 SPARROW HAWK DR,LONGMONT,CO,80504-2280,US,03,15-DEC-2012,11-MAR-2013,15-FEB-2016
134334480,APOLLO CHAMBER BRASS INC,,PO BOX 6116,BROOMFIELD,CO,80021-0002,US,03,15-AUG-2013,11-NOV-2013,
134334897,UNITED STATES BOWLING CONGRESS INC,82162 LA JUNTA USBC BA,706 LINCOLN AVE,LA JUNTA,CO,81050-2237,US,03,15-DEC-2010,10-AUG-2011,
136083017,PAUL AND DINA W BLOCK FOUNDATION ,,2900 SKIMMERHORN ST,FORT COLLINS,CO,80526-6273,US,03,15-MAY-2018,13-AUG-2018,15-MAY-2018
136165669,REXAM FOUNDATION ,,PO BOX 9005,BROOMFIELD,CO,80021-0905,US,03,15-MAY-2021,09-AUG-2021,
136587910,AMERICAN SOCIETY FOR INDEXING,,10200 W 44TH AVE STE 304,WHEAT RIDGE,CO,80033-2840,US,06,15-MAY-2013,12-AUG-2013,
136897990,BALL AEROSOL & SPECIALTY CONTAINER INC SUPPLEMENTAL UNEMPLOYMENT BNFT,MASTER TRUST,PO BOX 9005,BROOMFIELD,CO,80021-0905,US,17,15-MAY-2021,09-AUG-2021,
137267581,JOHN S SCURCI FOUNDATION ,SCURCI JOHN S ET AL TTEE,230 S HOLLAND ST,LAKEWOOD,CO,80226-2837,US,03,15-MAY-2020,11-AUG-2020,
141537510,PARTNERS IN FAITH,,2802 NORTH NEVADA,COLORADO SPRINGS,CO,80907-6201,US,03,15-JUN-2013,09-SEP-2013,
141697568,MARGARET WAGNER AND DANCERS LTD,,2174 S JOPLIN WAY,AURORA,CO,80013-1028,US,03,15-MAY-2010,09-JUN-2011,
141838706,PARTNERSHIP FOUNDATION INC ,,1105 GARDEN OF GODS RD,COLORADO SPGS,CO,80907-3302,US,03,15-NOV-2014,09-MAR-2015,
141839242,CONSERVATION INK ,,370 28TH ST,BOULDER,CO,80305-3312,US,03,15-MAY-2023,14-AUG-2023,
141850661,AMERICAN FRIENDS OF FAMILY LIFE MISSION ORPHANAGE,,7738 S CHERRY CT,CENTENNIAL,CO,80122-3706,US,03,15-MAY-2015,10-AUG-2015,
141855056,COLORADO USSSA HALL OF FAME ,,15805 HOLBEIN DR,COLORADO SPGS,CO,80921-3502,US,03,15-MAY-2024,12-AUG-2024,15-MAY-2024
141856758,ARTSTREAM CULTURAL RESOURCES,,PO BOX 2709,PAGOSA SPGS,CO,81147-2709,US,03,15-MAY-2010,09-JUN-2011,
141862835,AMANI EDUCATION PROJECT,,8544 BURNING TREE TRL,FRANKTOWN,CO,80116-9537,US,03,15-MAY-2010,09-JUN-2011,
141864135,PAYNE GULCH HOMEOWNERS ASSOCIATION,,6268 RED CANYON DR APT G,HGHLNDS RANCH,CO,80130-5851,US,04,15-MAY-2012,11-FEB-2013,
141871329,STOREHOUSE ASSISTANCE CENTER INC,,12430 LOWELL CT,BROOMFIELD,CO,80020-5328,US,03,15-MAY-2010,09-JUN-2011,
141879893,COLORADO WILDLIFE CONTROL OPERATORS,,29156 SUMMIT RANCH DR,GOLDEN,CO,80401-9764,US,06,15-MAY-2010,09-JUN-2011,15-MAY-2010
141896370,THE CONSERVATIVE CHRISTIAN READER ,DBA MESSIAH EVANGELICAL SEMINARY,206 BERYL WAY,BROOMFIELD,CO,80020-2316,US,03,15-MAY-2021,09-AUG-2021,
141896466,EMERSON-EDISON ACADEMY PARENT-,EMERSON-EDISON ACADEMY PTO,4220 E PIKES PEAK AVE,COLORADO SPGS,CO,80909-6728,US,03,15-OCT-2012,11-MAR-2013,
141902869,GRACE HOUSE,,1400 LYDIA DR,LAFAYETTE,CO,80026-1338,US,03,15-MAY-2010,09-JUN-2011,
141906630,POUDRE HOCKEY CLUB ,,PO BOX 1038,LAPORTE,CO,80535-1038,US,07,15-JAN-2014,14-APR-2014,
141909245,EAGLES C A R E ,,2220 N 7TH ST,GRAND JCT,CO,81501-7424,US,03,15-MAY-2021,09-AUG-2021,
141927128,RAIDERS ATHLETIC ORGANIZATION INC,,4437 S JOPLIN WAY,AURORA,CO,80015-4428,US,03,15-MAY-2012,11-FEB-2013,
141928509,COMMUNITY PROJECT,TWENTY 3 MAGAZINE,1200 MAIN ST,LOUISVILLE,CO,80027-1730,US,03,15-MAY-2011,22-FEB-2012,15-NOV-2016
141934165,ADVENTIST CONTEXTUALIZED OUTREACH,,3219 69TH AVE,GREELEY,CO,80634-8979,US,03,15-MAY-2010,09-JUN-2011,
141941885,TRINIDAD MIDDLE SCHOOL BAND BOOSTERS ORGANIZATION,,816 WEST ST,TRINIDAD,CO,81082-2043,US,03,15-OCT-2023,12-FEB-2024,
141952632,REVIVAL HARVEST MINISTRIES,,4379 US HIGHWAY 6,WIGGINS,CO,80654-8912,US,03,15-MAY-2010,09-JUN-2011,
141964852,DOVE TEEN INC ,,768 S FAIRPLAY CT,AURORA,CO,80012-3767,US,03,15-MAY-2020,11-AUG-2020,
141975999,OPERATION VACATION,,PO BOX 2371,GLENWOOD SRINGS,CO,81602-2371,US,03,15-MAY-2011,11-JUN-2012,
141985908,CHERRY CREEK DIAMOND CLUB INC ,,5460 S QUEBEC ST STE 105,GREENWOOD VLG,CO,80111-1921,US,03,15-MAY-2022,08-AUG-2022,15-MAY-2022
161543535,ROBERT L BATES MEMORIAL SCHOLARSHIP FUND INC,,1405 PARKWOOD DR,FORT COLLINS,CO,80525-1934,US,00,15-MAY-2024,12-AUG-2024,
161609792,ANIMAL SYSTEMS LTD,,2424 S LINCOLN ST,DENVER,CO,80210-5017,US,03,15-NOV-2010,13-JUL-2011,
161631866,DREAMCATCHER EDUCATION CNETERS,,641 TERRY ST STE 1,LONGMONT,CO,80501-4935,US,03,15-NOV-2010,13-JUL-2011,
161654517,COLORADO CLOWNS,,PO BOX 31048,AURORA,CO,80041-0048,US,04,15-MAY-2010,09-JUN-2011,15-MAY-2010
161660750,ASSOCIATION OF PEYRONIES DISEASE ADVOCATES,,7344 S NOLFOLK ST,AURORA,CO,80016-0000,US,03,15-MAY-2023,14-AUG-2023,
161675385,SUMMIT COUNTY CRIME STOPPERS INC ,,PO BOX 5469,BRECKENRIDGE,CO,80424-5469,US,03,15-MAY-2015,10-AUG-2015,
161675556,PEANUT MINE INC ,,PO BOX 2224,CRESTED BUTTE,CO,81224-2224,US,03,15-NOV-2019,09-MAR-2020,
161713928,SAFER ALTERNATIVE FOR ENJOYABLE RECREATION,SAFER,PO BOX 40332,DENVER,CO,80204-0332,US,03,15-MAY-2019,12-AUG-2019,
161717097,P A T E PROGRAM,,14495 E 1ST DR APT C1,AURORA,CO,80011-8774,US,03,15-MAY-2010,09-JUN-2011,
161722434,BUCKAROO BALL COLORADO,,5567 S PERRY PARK RD,SEDALIA,CO,80135-8217,US,03,15-MAY-2013,12-AUG-2013,
161723202,GLOBAL REACH INTERNATIONAL ,,1446 BURLINGTON DR,LONGMONT,CO,80501-6907,US,03,15-MAY-2023,14-AUG-2023,
161736394,HEADWAY AMERICA,SECURED CREDIT OPPORTUNITIES,17400 RIMROCK DR,GOLDEN,CO,80401-2532,US,03,15-MAY-2011,22-FEB-2012,
161743506,SOUTH HIGH SCHOOL FOUNDATION,,1700 E LOUISIANA AVE RM 129,DENVER,CO,80210-1810,US,03,15-MAY-2010,09-JUN-2011,
161744375,WARRIOR ICE CATS HOCKEY CLUB ,,596 PORTSIDE CT,LAFAYETTE,CO,80026-1292,US,07,15-JAN-2016,11-APR-2016,
161753372,NEXT GENERATION,,PO BOX 617,WESTMINSTER,CO,80036-0617,US,00,15-MAY-2010,09-JUN-2011,
161756475,TROUPE INC,,3173 THISTLEBROOK CIR,HGHLNDS RANCH,CO,80126-7832,US,03,15-MAY-2011,22-FEB-2012,
161770570,4TH ENGINEER BATTALION CUP AND FLOWER FUND,,1517 ELLIS AVENUE BUILDING 1200,FORT CARSON,CO,80913-2541,US,03,15-MAR-2025,10-JUN-2025,
161779939,AVLAMBH INC ,,907 REYNOLDS FARM LN,LONGMONT,CO,80503-4070,US,00,15-FEB-2018,14-MAY-2018,
161780533,YOUNG CHAMPIONS OF THE ROCKIES ,,4846 S DANUBE WAY,AURORA,CO,80015-4955,US,00,15-MAY-2015,10-AUG-2015,
161781267,THE@FAMILY TRAINING INSTITUTE INC,,2805 W 113TH CT,WESTMINISTER,CO,80234-2679,US,03,15-MAY-2010,07-SEP-2011,
200001766,ROCKY MOUNTAIN URBAN & REGIONAL INFORMATION SYSTEMS ASSOCIATION,RM-URISA,PO BOX 260474,LAKEWOOD,CO,80226-0474,US,06,15-MAY-2014,11-AUG-2014,15-MAY-2014
200007895,INNERWORKS MINISTRIES,,19035 BURLINGTON PL,DENVER,CO,80249-8431,US,03,15-MAY-2011,22-FEB-2012,
200009676,SOLRC FOUNDATION,,PO BOX 654,SILVERTON,CO,81433-0654,US,03,15-MAY-2010,09-JUN-2011,
200011309,COLORADO SPRINGS CRAFT BEER FESTIVAL,,1455 E MADISON ST,COLORADO SPGS,CO,80907-7140,US,04,15-MAY-2015,10-AUG-2015,
200015345,INGRAM FOUNDATION,,3955 HARMONY DR APT 613,COLORADO SPGS,CO,80917-1939,US,03,15-MAY-2010,09-JUN-2011,
200017039,HOPP CHARITABLE FOUNDATION,,333 W COLFAX AVE,DENVER,CO,80204-2635,US,03,15-MAY-2012,11-FEB-2013,
200017482,COLORADO ISRAEL CHAMBER OF COMMERCE,,11432 W COOPER DR,LITTLETON,CO,80127-5846,US,06,15-MAY-2012,11-FEB-2013,
200021308,SAGE COMMUNITY PARTNERSHIP,,3980 BROADWAY ST STE 103 PMB 1,BOULDER,CO,80304-1161,US,03,15-MAY-2010,09-JUN-2011,
200022031,ANGULAR MOMENTUM BALLET ENSEMBLE,,26055 AMY CIR,CONIFER,CO,80433-6113,US,03,15-MAY-2010,09-JUN-2011,
200029461,BC FREE INC,,768 S FAIRPLAY CT,AURORA,CO,80012-3767,US,03,15-MAY-2013,12-AUG-2013,
200030557,NORTHERN COLORADO IDEA LAB,,2349 E 124TH CT,THORNTON,CO,80241-2771,US,06,15-MAY-2010,09-JUN-2011,
200038237,WOMEN UNITED IN CHRIST INC,,PO BOX 95,DURANGO,CO,81302-0095,US,00,15-MAY-2010,09-JUN-2011,
200042504,SOUTHERN COLORADO THEATRE COMPANY ,,241 S SANTA FE AVE,PUEBLO,CO,81003-4220,US,03,15-MAY-2018,13-AUG-2018,15-MAY-2018
200064967,SOLOMON FOUNDATION,,10035 TETON CT,LONE TREE,CO,80124-9733,US,03,15-MAY-2010,09-JUN-2011,
200065042,NATIONAL AUTISM OUTREACH FOUNDATION,,2200 S UNIVERSITY BLVD APT 109,DENVER,CO,80210-4759,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
200067556,AMERICAN INDIAN ALASKA NATIVE AND NATIVE HAWAIIAN CAUCUS,,3022 SOUTH NOVA ROAD,PINE,CO,80470-7830,US,03,15-MAY-2010,08-JUL-2017,15-JUN-2017
200072618,GUNNISON MAIN STREET,,PO BOX 7232,GUNNISON,CO,81230-7232,US,03,15-NOV-2010,13-JUL-2011,
200076376,CLEAN CANYONS AND FORESTS INC,,PO BOX 631,PAGOSA SPGS,CO,81147-0631,US,03,15-MAY-2010,09-JUN-2011,
200082509,COMMUNITY ACTION FOR SUSTAINABLE,,PO BOX 1056,SILVERTHORNE,CO,80498-1056,US,03,15-MAY-2010,09-JUN-2011,
200083139,LAFAYETTE BOBCAT FOOTBALL ,,PO BOX 365,LAFAYETTE,CO,80026-0365,US,03,15-MAY-2025,12-AUG-2025,
200109219,SABBATH HOUSE MINISTRIES,,477 WINDCHIME PL,COLORADO SPGS,CO,80919-1984,US,03,15-MAY-2011,22-FEB-2012,
200116656,AGATHA BROWN MEMORIAL TRAINING,,PO BOX 1481,GREELEY,CO,80632-1481,US,03,15-MAY-2010,09-JUN-2011,
200117378,ROCKY MOUNTAIN INTERNATIONAL,,PO BOX 2071,MONTROSE,CO,81402-2071,US,03,15-MAY-2011,22-FEB-2012,
200121646,DURANGO DOG PARK,,2926 C R 510,DURANGO,CO,81303-8174,US,03,15-MAY-2010,09-JUN-2011,
200126779,COLORADO 4-H FOUNDATION INC ,ALL AMERICAN 4-H CLUB,2001 BRONSON ST,FORT COLLINS,CO,80526-6113,US,03,15-MAY-2016,09-SEP-2016,
200129208,FORT COLLINS HOUSE OF PRAYER,,1532 E MULBERRY ST UNIT D,FORT COLLINS,CO,80524-3552,US,03,15-MAY-2010,09-JUN-2011,
200129914,COLORADO NANOTECHNOLOGY INITIATIVE,,1050 17TH ST STE 2300,DENVER,CO,80265-2080,US,03,15-MAY-2010,09-JUN-2011,
200147053,MONTE VISTA ECONOMIC DEVELOPMENT CORPORATION,,PO BOX 831,MONTE VISTA,CO,81144-0831,US,03,15-MAY-2025,12-AUG-2025,
200166441,DURANGO BIBLE MINISTRIES ,GRACE PREPARATORY ACADEMY OF DURANG,PO BOX 3354,DURANGO,CO,81302-3354,US,03,15-MAY-2015,12-OCT-2015,
200184104,FOOTHILLS MUSIC FESTIVAL INC ,,9656 W DANZIG PL,LITTLETON,CO,80127-8573,US,03,15-MAY-2018,13-AUG-2018,
200192249,RED LODGE AREA ECONOMIC DEVELOPMENT CORPORATION,,1519 MOUNTAIN MAPLE AVE,HGHLNDS RANCH,CO,80129-5450,US,03,15-MAY-2014,11-AUG-2014,
200192895,WELLNESS CENTERS INTERNATIONAL,,318 BOULDER PL,COLORADO SPGS,CO,80905-1321,US,03,15-MAY-2010,09-JUN-2011,
200202714,ROTTIE AID ,,16644 E 11TH PL,AURORA,CO,80011-7504,US,03,15-MAY-2024,12-AUG-2024,
200205409,GLOBAL WEALTHSHARE FOUNDATION,,PO BOX 1958,BOULDER,CO,80306-1958,US,03,15-DEC-2012,11-MAR-2013,
200217720,EPSILON SIGMA ALPHA INTERNATIONAL COUNCIL,B170 DELTA ZETA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2015,10-OCT-2016,
200220438,ECOATLAS,,38270 STUCKER MESA RD,HOTCHKISS,CO,81419-6214,US,03,15-MAY-2011,22-FEB-2012,
200232099,JUMPSTART COALITION FOR PERSONAL FINANCIAL LITERACY,COLORADO JUMPSTART COALITION,1445 MARKET ST,DENVER,CO,80202-1731,US,03,15-MAY-2024,12-AUG-2024,
200247083,W R BLOWER MUTUAL DITCH COMPANY INC ,,PO BOX 389,HYGIENE,CO,80533-0000,US,12,15-MAY-2010,21-APR-2015,15-MAY-2010
200252519,LEADVILLE COMMUNITY THEATRE,,PO BOX 691,LEADVILLE,CO,80461-0691,US,03,15-MAY-2010,09-JUN-2011,
200256249,COMPASSIONET IMPACT INTERNATIONAL ,,PO BOX 1106,LOVELAND,CO,80539-1106,US,03,15-MAY-2022,08-AUG-2022,
200278254,WOODLAND PARK RE-2 SCHOOL DISTRICT FOUNDATION,,523 LUCKY LADY DR,WOODLAND PARK,CO,80863-9028,US,03,15-MAY-2025,12-AUG-2025,
200279534,CHARITABLE FUND ,DBA NATIONAL CHRISTIAN FNDN COLORAD,640 PLAZA DR STE 250,HGHLNDS RANCH,CO,80129-2515,US,03,15-MAY-2020,11-AUG-2020,
